customerId,orderQuantity,areaName,OrderDinner,OrderLunch,dessertQuantity,discountQuantity,drinkQuantity,plateQuantity,noplateQuantity,totalValue,totalValueAVG,discountTotal,discountTotalAVG,email_ok,language,sms_ok,plan,promocode,gender,reviews,FirstOrder,DaysLastOrder,churn
4119,5,Benfica,FALSE,TRUE,0,0,0,6,0,40,8,1,236,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,113,TRUE
4117,3,Benfica,TRUE,TRUE,0,0,0,4,0,28,9,30,10,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,135,TRUE
4109,10,Benfica,TRUE,TRUE,0,0,0,12,0,87,9,2,158,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,86,TRUE
4107,6,Benfica,FALSE,TRUE,0,0,0,12,5,106,18,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,39,TRUE
4101,2,Hub 3,FALSE,TRUE,2,0,0,4,2,36,18,0,0,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,106,TRUE
4096,2,Benfica,FALSE,TRUE,1,0,0,4,3,33,17,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,77,TRUE
4089,1,Hub 3,FALSE,TRUE,0,0,0,1,0,7,7,0,0,FALSE,pt,TRUE,FALSE,FALSE,M,3,FALSE,161,TRUE
4081,11,Benfica,FALSE,TRUE,0,0,0,14,0,101,9,0,0,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,49,TRUE
4077,3,Benfica,TRUE,TRUE,0,0,0,3,0,23,8,0,0,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,101,TRUE
4076,2,Benfica,FALSE,TRUE,0,0,0,4,0,27,14,2,1,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,92,TRUE
4069,2,Hub 3,TRUE,FALSE,0,0,0,2,0,14,7,0,0,FALSE,en,FALSE,FALSE,FALSE,M,,FALSE,46,TRUE
4054,3,Benfica,TRUE,TRUE,0,0,0,6,0,38,13,3,1,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,81,TRUE
4046,1,Hub 3,TRUE,FALSE,0,0,0,1,0,5,5,1,1,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,80,TRUE
4043,1,Benfica,FALSE,TRUE,0,0,0,1,0,7,7,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,101,TRUE
4036,1,Benfica,TRUE,FALSE,0,0,0,1,0,7,7,0,0,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,136,TRUE
4032,3,Benfica,FALSE,TRUE,0,0,1,5,2,42,14,3,1,TRUE,pt,FALSE,FALSE,FALSE,M,5,FALSE,72,TRUE
4029,3,Benfica,TRUE,TRUE,0,0,0,4,0,32,11,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,60,TRUE
4022,1,Benfica,FALSE,TRUE,1,0,0,2,1,19,19,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,5,FALSE,162,TRUE
4021,4,Benfica,FALSE,TRUE,0,0,0,6,0,37,9,3,1,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,77,TRUE
4020,1,Benfica,TRUE,FALSE,0,0,0,2,0,18,18,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,66,TRUE
4018,2,Benfica,TRUE,FALSE,1,0,0,4,1,34,17,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,5,FALSE,115,TRUE
4012,3,Benfica,TRUE,FALSE,1,0,1,6,3,55,18,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,66,TRUE
4009,7,Benfica,TRUE,TRUE,0,0,1,10,3,85,12,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,165,TRUE
4005,1,Benfica,TRUE,FALSE,0,0,0,2,0,14,14,15,15,FALSE,pt,FALSE,FALSE,FALSE,M,5,FALSE,91,TRUE
4001,5,Benfica,FALSE,TRUE,0,0,0,5,0,29,6,5,1,TRUE,pt,FALSE,FALSE,FALSE,M,,FALSE,71,TRUE
3993,18,Benfica,TRUE,TRUE,0,0,0,31,5,230,13,19,1,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,38,TRUE
3986,1,Benfica,FALSE,TRUE,1,0,0,1,1,11,11,1,1,TRUE,en,TRUE,FALSE,FALSE,M,,FALSE,66,TRUE
3967,1,Benfica,FALSE,TRUE,0,0,0,1,0,7,7,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,52,TRUE
3966,1,Hub 3,FALSE,TRUE,0,0,0,1,0,8,8,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,32,TRUE
3964,9,Hub 3,FALSE,TRUE,0,0,0,9,6,75,8,5,1,FALSE,en,FALSE,FALSE,FALSE,M,5,FALSE,49,TRUE
3957,1,Hub 3,FALSE,TRUE,0,0,0,1,1,11,11,0,0,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,175,TRUE
3953,1,Benfica,FALSE,TRUE,0,0,0,1,0,9,9,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,5,FALSE,121,TRUE
3935,1,Benfica,FALSE,TRUE,0,0,0,1,0,7,7,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,59,TRUE
3932,2,Hub 3,FALSE,TRUE,0,0,0,2,2,16,8,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,5,FALSE,80,TRUE
3908,1,Hub 3,FALSE,TRUE,0,0,0,1,0,7,7,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,92,TRUE
3905,1,Benfica,TRUE,FALSE,0,0,0,1,2,12,12,0,0,TRUE,en,FALSE,FALSE,FALSE,M,,FALSE,176,TRUE
3901,4,Benfica,FALSE,TRUE,0,0,0,6,0,47,12,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,70,TRUE
3900,1,Hub 3,TRUE,FALSE,0,0,0,3,0,18,18,0,0,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,88,TRUE
3891,3,Benfica,FALSE,TRUE,0,0,0,3,2,22,7,3,1,TRUE,pt,FALSE,FALSE,FALSE,M,5,FALSE,73,TRUE
3888,21,Hub 3,FALSE,TRUE,0,0,0,24,5,183,9,0,0,TRUE,pt,FALSE,FALSE,FALSE,M,5,FALSE,92,TRUE
3886,1,Hub 3,FALSE,TRUE,0,0,0,1,0,8,8,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,92,TRUE
3884,3,Hub 3,FALSE,TRUE,0,0,0,3,4,33,11,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,43,TRUE
3882,21,Benfica,FALSE,TRUE,0,0,0,23,21,166,8,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,109,TRUE
3877,4,Hub 3,FALSE,TRUE,0,0,0,4,0,29,7,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,5,FALSE,88,TRUE
3866,5,Benfica,FALSE,TRUE,0,0,0,5,0,26,5,14,3,TRUE,pt,TRUE,FALSE,FALSE,M,5,FALSE,43,TRUE
3865,4,Hub 3,FALSE,TRUE,0,0,0,5,0,32,8,4,1,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,43,TRUE
3844,3,Benfica,FALSE,TRUE,0,0,0,3,0,22,7,0,0,TRUE,pt,FALSE,FALSE,FALSE,M,,FALSE,71,TRUE
3837,1,Benfica,FALSE,TRUE,0,0,0,1,0,7,7,1,1,FALSE,en,FALSE,FALSE,FALSE,M,,FALSE,88,TRUE
3833,1,Hub 3,TRUE,FALSE,0,0,0,1,0,7,7,0,0,TRUE,pt,FALSE,FALSE,FALSE,M,,FALSE,86,TRUE
3827,6,Hub 3,TRUE,TRUE,0,0,0,5,4,44,7,0,0,FALSE,en,FALSE,FALSE,FALSE,M,,FALSE,35,TRUE
3826,1,Benfica,TRUE,FALSE,0,0,0,1,1,11,11,0,0,FALSE,pt,TRUE,FALSE,FALSE,M,,FALSE,95,TRUE
3825,4,Benfica,FALSE,TRUE,2,0,0,4,2,35,9,0,0,TRUE,pt,FALSE,FALSE,FALSE,M,3,FALSE,79,TRUE
3823,8,Hub 3,FALSE,TRUE,0,0,0,7,6,64,8,0,0,FALSE,pt,FALSE,FALSE,FALSE,M,4,FALSE,56,TRUE
3819,2,Benfica,FALSE,TRUE,0,0,0,2,0,14,7,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,135,TRUE
3803,14,Benfica,FALSE,TRUE,1,0,12,11,23,133,9,4,0,TRUE,en,TRUE,FALSE,FALSE,M,4,FALSE,31,TRUE
3802,2,Benfica,FALSE,TRUE,0,0,0,4,0,24,12,1,1,TRUE,en,TRUE,FALSE,FALSE,M,,FALSE,113,TRUE
3799,5,Hub 3,FALSE,TRUE,0,0,0,7,0,42,8,0,0,TRUE,en,TRUE,FALSE,FALSE,M,5,FALSE,135,TRUE
3798,5,Benfica,TRUE,TRUE,0,0,0,5,2,45,9,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,66,TRUE
3797,2,Hub 3,FALSE,TRUE,0,0,0,2,0,12,6,4,2,TRUE,pt,TRUE,FALSE,FALSE,M,4,FALSE,74,TRUE
3794,12,Benfica,FALSE,TRUE,0,0,0,13,3,108,9,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,5,FALSE,53,TRUE
3786,1,Benfica,FALSE,TRUE,0,0,0,1,1,10,10,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,105,TRUE
3785,11,Benfica,FALSE,TRUE,0,0,11,11,12,111,10,1,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,154,TRUE
3781,1,Benfica,FALSE,TRUE,0,0,0,1,0,6,6,0,0,TRUE,pt,FALSE,FALSE,FALSE,M,,FALSE,60,TRUE
3772,9,Benfica,FALSE,TRUE,0,0,0,9,0,62,7,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,38,TRUE
3769,7,Benfica,FALSE,TRUE,0,0,0,7,0,45,6,1,0,FALSE,pt,FALSE,FALSE,FALSE,M,3,FALSE,65,TRUE
3766,1,Hub 3,TRUE,FALSE,0,0,0,4,0,33,33,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,122,TRUE
3765,1,Hub 3,FALSE,TRUE,0,0,0,1,0,7,7,1,1,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,85,TRUE
3762,2,Benfica,TRUE,FALSE,0,0,0,2,0,12,6,2,1,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,95,TRUE
3755,1,Benfica,FALSE,TRUE,0,0,0,1,0,7,7,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,5,FALSE,157,TRUE
3745,2,Benfica,FALSE,TRUE,0,0,0,2,1,18,9,0,0,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,32,TRUE
3741,11,Hub 3,FALSE,TRUE,0,0,0,11,8,84,8,0,0,TRUE,en,FALSE,FALSE,FALSE,M,,FALSE,31,TRUE
3739,3,Benfica,FALSE,TRUE,0,1,0,3,0,22,7,2,1,TRUE,pt,TRUE,TRUE,FALSE,M,,FALSE,78,TRUE
3736,1,Hub 3,TRUE,FALSE,0,0,0,2,0,15,15,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,122,TRUE
3733,1,Benfica,FALSE,TRUE,0,0,0,2,3,18,18,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,136,TRUE
3725,2,Hub 3,TRUE,FALSE,1,0,1,2,2,23,12,0,0,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,140,TRUE
3718,3,Benfica,FALSE,TRUE,0,0,0,5,0,27,9,7,2,TRUE,en,FALSE,FALSE,FALSE,M,,FALSE,44,TRUE
3717,3,Hub 3,TRUE,FALSE,0,0,0,6,0,44,15,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,92,TRUE
3715,1,Benfica,FALSE,TRUE,0,0,1,1,1,9,9,0,0,TRUE,en,TRUE,FALSE,FALSE,M,,FALSE,165,TRUE
3714,7,Benfica,FALSE,TRUE,0,0,0,10,1,72,10,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,79,TRUE
3706,1,Benfica,FALSE,TRUE,0,0,0,2,2,24,24,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,93,TRUE
3704,1,Benfica,FALSE,TRUE,0,0,0,1,0,6,6,1,1,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,158,TRUE
3703,78,Benfica,TRUE,TRUE,5,0,6,98,16,61,1,747,10,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,91,TRUE
3701,7,Benfica,TRUE,FALSE,0,0,0,7,0,52,7,0,0,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,53,TRUE
3688,3,Benfica,TRUE,FALSE,0,0,0,3,0,17,6,3,1,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,72,TRUE
3687,5,Benfica,FALSE,TRUE,0,0,0,6,0,44,9,0,0,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,50,TRUE
3686,2,Benfica,FALSE,TRUE,1,0,0,2,1,10,5,10,5,TRUE,pt,TRUE,FALSE,FALSE,M,5,FALSE,71,TRUE
3684,1,Hub 3,FALSE,TRUE,0,0,0,1,0,6,6,1,1,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,80,TRUE
3679,6,Benfica,FALSE,TRUE,0,0,0,6,0,36,6,6,1,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,81,TRUE
3677,1,Hub 3,FALSE,TRUE,0,0,0,1,0,6,6,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,5,FALSE,149,TRUE
3666,10,Benfica,TRUE,TRUE,0,5,2,19,4,140,14,17,2,TRUE,pt,TRUE,TRUE,FALSE,M,5,FALSE,39,TRUE
3662,1,Benfica,FALSE,TRUE,0,0,0,1,0,6,6,0,0,TRUE,pt,FALSE,FALSE,FALSE,M,,FALSE,51,TRUE
3661,1,Hub 3,FALSE,TRUE,0,0,0,1,0,8,8,0,0,FALSE,en,FALSE,FALSE,FALSE,M,,FALSE,84,TRUE
3659,4,Benfica,TRUE,TRUE,1,0,1,5,2,46,12,0,0,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,94,TRUE
3657,1,Benfica,TRUE,FALSE,0,0,0,2,0,18,18,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,108,TRUE
3652,1,Benfica,TRUE,FALSE,0,0,0,3,2,30,30,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,172,TRUE
3651,1,Hub 3,FALSE,TRUE,0,0,0,1,0,8,8,0,0,FALSE,en,FALSE,FALSE,FALSE,M,,FALSE,158,TRUE
3646,7,Benfica,TRUE,TRUE,0,0,0,15,0,112,16,123,18,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,70,TRUE
3639,7,Benfica,FALSE,TRUE,0,0,0,7,1,57,8,0,0,FALSE,en,FALSE,FALSE,FALSE,M,,FALSE,95,TRUE
3635,4,Benfica,FALSE,TRUE,0,0,0,4,0,26,6,0,0,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,94,TRUE
3629,1,Benfica,FALSE,TRUE,0,0,0,1,0,7,7,0,0,FALSE,en,FALSE,FALSE,FALSE,M,5,FALSE,84,TRUE
3618,5,Hub 3,TRUE,TRUE,0,0,0,5,0,35,7,1,148,TRUE,pt,TRUE,FALSE,FALSE,M,5,FALSE,94,TRUE
3617,5,Hub 3,TRUE,FALSE,0,0,1,7,4,50,10,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,113,TRUE
3614,5,Benfica,FALSE,TRUE,0,0,0,5,0,39,8,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,53,TRUE
3605,17,Benfica,FALSE,TRUE,0,0,0,19,4,140,8,153,9,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,79,TRUE
3602,5,Benfica,FALSE,TRUE,0,0,0,5,0,29,6,3,1,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,35,TRUE
3594,2,Benfica,FALSE,TRUE,0,0,0,4,0,28,14,0,0,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,35,TRUE
3582,2,Benfica,FALSE,TRUE,0,0,0,2,1,12,6,2,1,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,51,TRUE
3578,7,Benfica,FALSE,TRUE,0,0,0,14,0,95,14,0,0,FALSE,en,FALSE,FALSE,FALSE,M,,FALSE,52,TRUE
3575,4,Benfica,FALSE,TRUE,0,0,0,9,1,65,16,7,2,TRUE,pt,TRUE,FALSE,FALSE,M,4,FALSE,80,TRUE
3573,1,Hub 3,FALSE,TRUE,0,0,0,1,0,7,7,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,135,TRUE
3567,1,Benfica,FALSE,TRUE,0,0,0,1,0,3,3,3,3,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,182,TRUE
3566,4,Benfica,FALSE,TRUE,0,0,0,4,1,26,6,0,0,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,37,TRUE
3562,1,Benfica,FALSE,TRUE,0,0,0,1,0,7,7,0,0,FALSE,en,FALSE,FALSE,FALSE,M,,FALSE,93,TRUE
3543,2,Hub 3,TRUE,TRUE,0,0,1,2,1,15,8,0,0,FALSE,en,FALSE,FALSE,FALSE,M,,FALSE,45,TRUE
3538,1,Benfica,FALSE,TRUE,0,0,0,3,0,24,24,0,0,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,179,TRUE
3533,2,Benfica,FALSE,TRUE,0,0,0,4,1,30,15,33,17,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,129,TRUE
3531,17,Hub 3,FALSE,TRUE,1,4,0,20,11,175,10,7,0,TRUE,en,FALSE,TRUE,FALSE,M,,FALSE,136,TRUE
3529,1,Hub 3,TRUE,FALSE,0,0,0,2,1,17,17,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,79,TRUE
3521,2,Benfica,FALSE,TRUE,0,0,0,2,0,13,6,2,1,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,123,TRUE
3519,2,Benfica,FALSE,TRUE,0,0,0,2,6,25,12,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,4,FALSE,126,TRUE
3511,39,Benfica,TRUE,TRUE,1,0,0,39,16,336,9,1,0,TRUE,pt,TRUE,FALSE,FALSE,M,4,FALSE,64,TRUE
3508,2,Hub 3,FALSE,TRUE,0,0,0,2,0,7,3,7,3,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,165,TRUE
3502,3,Hub 3,TRUE,TRUE,0,0,0,12,0,90,30,0,0,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,130,TRUE
3497,3,Hub 3,FALSE,TRUE,0,0,0,3,0,22,7,2,1,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,51,TRUE
3486,16,Benfica,FALSE,TRUE,0,0,0,17,5,138,9,1,0,TRUE,pt,FALSE,FALSE,FALSE,M,,FALSE,51,TRUE
3485,1,Hub 3,FALSE,TRUE,0,0,0,1,1,11,11,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,80,TRUE
3478,1,Hub 3,FALSE,TRUE,0,0,0,1,0,7,7,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,57,TRUE
3467,6,Benfica,FALSE,TRUE,0,0,0,6,1,37,6,4,1,TRUE,en,TRUE,FALSE,FALSE,M,4,FALSE,46,TRUE
3461,1,Benfica,FALSE,TRUE,0,0,0,1,0,5,5,1,1,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,179,TRUE
3457,2,Benfica,TRUE,TRUE,0,0,0,3,1,22,11,3,2,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,59,TRUE
3456,1,Hub 3,TRUE,FALSE,0,0,0,2,0,12,12,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,5,FALSE,60,TRUE
3448,1,Benfica,FALSE,TRUE,0,0,0,2,1,20,20,0,0,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,165,TRUE
3444,5,Benfica,FALSE,TRUE,0,0,0,5,3,36,7,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,5,FALSE,36,TRUE
3442,4,Benfica,FALSE,TRUE,0,0,1,4,1,35,9,0,0,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,80,TRUE
3439,5,Hub 3,FALSE,TRUE,0,0,0,5,1,37,7,1,148,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,35,TRUE
3427,1,Hub 3,FALSE,TRUE,0,0,0,1,0,8,8,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,99,TRUE
3422,7,Benfica,FALSE,TRUE,0,0,3,11,3,84,12,6,1,TRUE,en,TRUE,FALSE,FALSE,M,,FALSE,37,TRUE
3420,4,Benfica,FALSE,TRUE,0,0,0,4,0,28,7,0,0,FALSE,en,FALSE,FALSE,FALSE,M,3,FALSE,46,TRUE
3404,1,Benfica,FALSE,TRUE,0,0,0,2,0,12,12,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,142,TRUE
3403,3,Benfica,FALSE,TRUE,0,0,1,3,2,28,9,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,101,TRUE
3401,1,Benfica,TRUE,FALSE,0,0,0,1,0,7,7,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,130,TRUE
3397,1,Benfica,FALSE,TRUE,0,0,0,1,0,6,6,0,0,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,70,TRUE
3395,33,Benfica,TRUE,TRUE,5,0,24,33,51,369,11,2,0,TRUE,en,FALSE,FALSE,FALSE,M,,FALSE,38,TRUE
3394,2,Benfica,FALSE,TRUE,0,0,0,2,0,16,8,0,0,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,77,TRUE
3389,3,Benfica,FALSE,TRUE,0,0,0,3,0,23,8,0,0,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,162,TRUE
3388,1,Benfica,FALSE,TRUE,0,0,0,1,0,8,8,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,140,TRUE
3385,7,Benfica,FALSE,TRUE,0,0,0,7,2,56,8,0,0,TRUE,en,TRUE,FALSE,FALSE,M,,FALSE,31,TRUE
3382,1,Benfica,FALSE,TRUE,0,0,0,1,1,11,11,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,127,TRUE
3380,2,Hub 3,FALSE,TRUE,0,0,0,2,2,18,9,0,0,FALSE,en,FALSE,FALSE,FALSE,M,5,FALSE,107,TRUE
3373,8,Benfica,FALSE,TRUE,0,10,0,10,3,65,8,19,2,FALSE,en,FALSE,TRUE,FALSE,M,,FALSE,88,TRUE
3368,1,Benfica,FALSE,TRUE,0,0,0,1,0,9,9,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,52,TRUE
3365,1,Benfica,FALSE,TRUE,0,0,0,2,0,15,15,0,0,FALSE,en,FALSE,FALSE,FALSE,M,,FALSE,143,TRUE
3361,1,Benfica,FALSE,TRUE,0,0,0,1,0,6,6,7,7,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,177,TRUE
3355,1,Benfica,FALSE,TRUE,0,0,0,1,0,6,6,1,1,TRUE,pt,FALSE,FALSE,FALSE,M,5,FALSE,176,TRUE
3353,3,Hub 3,FALSE,TRUE,0,0,1,3,2,28,9,0,0,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,157,TRUE
3340,2,Benfica,TRUE,FALSE,0,0,0,2,1,17,8,0,0,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,161,TRUE
3338,1,Benfica,FALSE,TRUE,0,0,0,3,0,22,22,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,5,FALSE,129,TRUE
3335,9,Benfica,FALSE,TRUE,0,0,0,17,0,121,13,0,0,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,58,TRUE
3329,4,Benfica,FALSE,TRUE,0,0,0,6,0,37,9,5,1,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,64,TRUE
3324,3,Benfica,FALSE,TRUE,0,0,0,4,0,28,9,3,1,TRUE,pt,TRUE,FALSE,FALSE,M,4,FALSE,127,TRUE
3309,5,Benfica,FALSE,TRUE,0,0,0,9,1,75,15,0,0,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,70,TRUE
3307,9,Hub 3,FALSE,TRUE,0,9,0,9,1,57,6,21,2,FALSE,pt,FALSE,TRUE,FALSE,M,,FALSE,133,TRUE
3303,2,Benfica,FALSE,TRUE,0,0,0,2,0,16,8,0,0,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,49,TRUE
3296,1,Hub 3,FALSE,TRUE,0,0,0,1,1,12,12,0,0,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,49,TRUE
3291,14,Benfica,FALSE,TRUE,0,0,0,21,0,162,12,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,39,TRUE
3287,4,Hub 3,FALSE,TRUE,0,3,0,4,0,16,4,29,7,TRUE,en,TRUE,TRUE,FALSE,M,1,FALSE,168,TRUE
3285,1,Benfica,FALSE,TRUE,0,0,0,1,0,7,7,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,98,TRUE
3280,1,Hub 3,FALSE,TRUE,0,0,0,1,1,10,10,0,0,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,86,TRUE
3278,3,Hub 3,FALSE,TRUE,0,0,0,2,2,21,7,23,8,FALSE,en,FALSE,FALSE,FALSE,M,,FALSE,176,TRUE
3277,3,Benfica,FALSE,TRUE,0,0,0,5,0,36,12,3,1,TRUE,pt,FALSE,FALSE,FALSE,M,5,FALSE,116,TRUE
3269,2,Benfica,FALSE,TRUE,0,0,0,2,0,14,7,0,0,TRUE,pt,FALSE,FALSE,FALSE,M,,FALSE,123,TRUE
3265,7,Benfica,FALSE,TRUE,0,0,0,13,0,85,12,11,2,FALSE,pt,FALSE,FALSE,FALSE,M,,FALSE,63,TRUE
3255,2,Benfica,FALSE,TRUE,0,0,0,2,0,15,7,0,0,TRUE,pt,FALSE,FALSE,FALSE,M,,FALSE,148,TRUE
3252,1,Hub 3,FALSE,TRUE,0,0,0,1,0,7,7,0,0,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,37,TRUE
3239,2,Hub 3,TRUE,FALSE,0,0,0,4,0,23,12,4,2,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,79,TRUE
3221,2,Benfica,FALSE,TRUE,0,0,0,2,1,20,10,0,0,FALSE,pt,TRUE,FALSE,FALSE,M,2,FALSE,122,TRUE
3218,5,Hub 3,FALSE,TRUE,0,0,0,5,0,32,6,4,1,TRUE,pt,FALSE,FALSE,FALSE,M,,FALSE,32,TRUE
3217,5,Benfica,FALSE,TRUE,0,0,1,5,2,42,8,0,0,TRUE,en,TRUE,FALSE,FALSE,M,,FALSE,37,TRUE
3216,1,Benfica,FALSE,TRUE,0,0,0,1,0,8,8,0,0,FALSE,en,FALSE,FALSE,FALSE,M,,FALSE,158,TRUE
3214,2,Hub 3,FALSE,TRUE,0,0,0,4,1,34,17,4,2,TRUE,pt,TRUE,FALSE,FALSE,M,,FALSE,72,TRUE
3211,16,Benfica,TRUE,TRUE,0,0,0,24,4,188,12,1,0,TRUE,pt,FALSE,FALSE,FALSE,M,4,FALSE,45,TRUE
